class_index,label,threshold,precision,recall,f1
15,Ester,0.6399999856948853,0.7685468383242051,0.7230326552462527,0.7450953349653484
15,Ester,0.6599999666213989,0.7782963827304551,0.7141327623126338,0.7448352875488554
15,Ester,0.6799999475479126,0.7869513287548522,0.705433618843683,0.7439661256175018
15,Ester,0.699999988079071,0.7972445464982778,0.6970021413276232,0.7437609339855047
15,Ester,0.7199999690055847,0.8056231838529805,0.6864293361884368,0.7412653105466633
15,Ester,0.7399999499320984,0.8142292490118577,0.6754550321199143,0.7383782597564098
15,Ester,0.7599999904632568,0.8229244422327279,0.6639453961456103,0.7349357431206252
15,Ester,0.7799999713897705,0.8309149880505292,0.6514320128479657,0.7303075768942235
15,Ester,0.7999999523162842,0.8410893707033316,0.6385840471092077,0.7259794598706732
15,Ester,0.8199999332427979,0.8511453865109063,0.6240631691648822,0.7201266360372186
15,Ester,0.8399999737739563,0.8614246419425211,0.6077355460385439,0.7126770510456311
15,Ester,0.85999995470047,0.8718202514104721,0.5894004282655246,0.7033177626063002
15,Ester,0.8799999356269836,0.8827128486985378,0.569593147751606,0.6923984219302883
15,Ester,0.8999999761581421,0.8944297666226332,0.5436964668094219,0.6762943232894956
15,Ester,0.9199999570846558,0.9068864037669218,0.515524625267666,0.6573659285805709
15,Ester,0.9399999380111694,0.9226590791515779,0.4773822269807281,0.6292115011465867
15,Ester,0.949999988079071,0.9284055198797649,0.4546975374732334,0.6104298612046895
16,Ether,0.019999999552965164,0.5732370975983648,0.998664678521354,0.7283809338300342
16,Ether,0.03999999910593033,0.5860382800209754,0.9948812676651904,0.7375941524423948
16,Ether,0.05999999865889549,0.5987995747372388,0.9902521532058843,0.746309963099631
16,Ether,0.07999999821186066,0.6114629424778761,0.9841541851200677,0.7542834724911089
16,Ether,0.09999999403953552,0.6241521989506462,0.9769211937774019,0.7616734049383145
16,Ether,0.11999998986721039,0.6359521028037384,0.9692208399172101,0.7679895602796858
16,Ether,0.14000000059604645,0.6466658678329639,0.9608528253176952,0.7730556774130013
16,Ether,0.1599999964237213,0.6572508179346573,0.9522845124963835,0.7777272892507906
16,Ether,0.17999999225139618,0.6690281963488331,0.9436494336011395,0.7829563290554888
16,Ether,0.19999998807907104,0.6798265484434665,0.9350811207798277,0.787280886665355
